x-axis,1,2,3,4
-9.98800E-03,+11.27500000E+00,-425.00000E-03,-862.50000E-03,-1.35125002E+00
-9.93800E-03,+2.73750000E+00,-337.50000E-03,-625.00000E-03,-956.25002E-03
-9.88800E-03,+15.48750000E+00,-737.50000E-03,-625.00000E-03,-261.25002E-03
-9.83800E-03,+11.35000000E+00,-500.00000E-03,-550.00000E-03,-1.32375002E+00
-9.78800E-03,-925.00000E-03,-425.00000E-03,-312.50000E-03,-1.71125002E+00
-9.73800E-03,+2.38750000E+00,-262.50000E-03,-387.50000E-03,-291.25002E-03
-9.68800E-03,+12.05000000E+00,-500.00000E-03,-625.00000E-03,-13.75002E-03
-9.63800E-03,+9.71250000E+00,-425.00000E-03,-550.00000E-03,-37.50002E-03
-9.58800E-03,+5.01250000E+00,-262.50000E-03,-312.50000E-03,-37.50002E-03
-9.53800E-03,+11.26250000E+00,-575.00000E-03,-312.50000E-03,-52.50002E-03
-9.48800E-03,+9.62500000E+00,-737.50000E-03,-387.50000E-03,-77.50002E-03
-9.43800E-03,+4.36250000E+00,-500.00000E-03,-550.00000E-03,-6.25002E-03
-9.38800E-03,+7.62500000E+00,-575.00000E-03,-312.50000E-03,-6.25002E-03
-9.33800E-03,+11.11250000E+00,-662.50000E-03,-312.50000E-03,-13.75002E-03
-9.28800E-03,+8.70000000E+00,-187.50000E-03,-312.50000E-03,-45.00002E-03
-9.23800E-03,+3.83750000E+00,-337.50000E-03,-387.50000E-03,-61.25002E-03
-9.18800E-03,+10.25000000E+00,-737.50000E-03,-625.00000E-03,-30.00002E-03
-9.13800E-03,+8.07500000E+00,-500.00000E-03,-550.00000E-03,-13.75002E-03
-9.08800E-03,+2.61250000E+00,-575.00000E-03,-237.50000E-03,-37.50002E-03
-9.03800E-03,+7.87500000E+00,-737.50000E-03,-75.00000E-03,-37.50002E-03
-8.98800E-03,+10.25000000E+00,-500.00000E-03,-312.50000E-03,-45.00002E-03
-8.93800E-03,+9.42500000E+00,-500.00000E-03,-387.50000E-03,-53.75002E-03
-8.88800E-03,+7.41250000E+00,-575.00000E-03,-625.00000E-03,-13.75002E-03
-8.83800E-03,+9.23750000E+00,-812.50000E-03,-625.00000E-03,-37.50002E-03
-8.78800E-03,+6.97500000E+00,-737.50000E-03,-625.00000E-03,-30.00002E-03
-8.73800E-03,+2.88750000E+00,-500.00000E-03,-550.00000E-03,-21.25002E-03
-8.68800E-03,+9.80000000E+00,-500.00000E-03,-312.50000E-03,-68.75002E-03
-8.63800E-03,+6.12500000E+00,-575.00000E-03,-312.50000E-03,-68.75002E-03
-8.58800E-03,+800.00000E-03,-812.50000E-03,-387.50000E-03,-53.75002E-03
-8.53800E-03,+6.87500000E+00,-662.50000E-03,-550.00000E-03,-13.75002E-03
-8.48800E-03,+8.06250000E+00,-262.50000E-03,-312.50000E-03,-37.50002E-03
-8.43800E-03,+6.26250000E+00,-500.00000E-03,-387.50000E-03,-45.00002E-03
-8.38800E-03,+2.36250000E+00,-500.00000E-03,-625.00000E-03,-53.75002E-03
-8.33800E-03,+7.91250000E+00,-500.00000E-03,-550.00000E-03,-13.75002E-03
-8.28800E-03,+5.41250000E+00,-575.00000E-03,-387.50000E-03,-45.00002E-03
-8.23800E-03,+275.00000E-03,-737.50000E-03,-550.00000E-03,-61.25002E-03
-8.18800E-03,+4.98750000E+00,-425.00000E-03,-312.50000E-03,-45.00002E-03
-8.13800E-03,+7.05000000E+00,-337.50000E-03,-387.50000E-03,-68.75002E-03
-8.08800E-03,+6.28750000E+00,-812.50000E-03,-550.00000E-03,-61.25002E-03
-8.03800E-03,+5.15000000E+00,-737.50000E-03,-312.50000E-03,-37.50002E-03
-7.98800E-03,+6.73750000E+00,-500.00000E-03,-387.50000E-03,-37.50002E-03
-7.93800E-03,+4.70000000E+00,-575.00000E-03,-625.00000E-03,-75.00002E-03
-7.88800E-03,+575.00000E-03,-737.50000E-03,-550.00000E-03,-163.75002E-03
-7.83800E-03,+5.63750000E+00,-500.00000E-03,-387.50000E-03,-61.25002E-03
-7.78800E-03,+4.22500000E+00,-500.00000E-03,-550.00000E-03,-45.00002E-03
-7.73800E-03,+200.00000E-03,-500.00000E-03,-312.50000E-03,-61.25002E-03
-7.68800E-03,+4.30000000E+00,-575.00000E-03,-237.50000E-03,-45.00002E-03
-7.63800E-03,+5.25000000E+00,-737.50000E-03,-150.00000E-03,-61.25002E-03
-7.58800E-03,+3.75000000E+00,-425.00000E-03,-550.00000E-03,-112.50002E-03
-7.53800E-03,+275.00000E-03,-262.50000E-03,-312.50000E-03,-275.00002E-03
-7.48800E-03,+4.38750000E+00,-500.00000E-03,-312.50000E-03,-30.00002E-03
-7.43800E-03,+3.27500000E+00,-500.00000E-03,-387.50000E-03,-36.25002E-03
-7.38800E-03,-1.00000000E+00,-500.00000E-03,-625.00000E-03,-131.25002E-03
-7.33800E-03,+275.00000E-03,-500.00000E-03,-550.00000E-03,-108.75002E-03
-7.28800E-03,+4.23750000E+00,-500.00000E-03,-387.50000E-03,-37.50002E-03
-7.23800E-03,+2.72500000E+00,-500.00000E-03,-625.00000E-03,-135.00002E-03
-7.18800E-03,-112.50000E-03,-500.00000E-03,-550.00000E-03,-353.75002E-03
-7.13800E-03,+3.68750000E+00,-425.00000E-03,-312.50000E-03,-53.75002E-03
-7.08800E-03,+2.63750000E+00,-262.50000E-03,-312.50000E-03,-81.25002E-03
-7.03800E-03,-762.50000E-03,-500.00000E-03,-387.50000E-03,-356.25002E-03
-6.98800E-03,-25.00000E-03,-575.00000E-03,-550.00000E-03,-377.50002E-03
-6.93800E-03,+2.98750000E+00,-812.50000E-03,-312.50000E-03,-53.75002E-03
-6.88800E-03,+1.85000000E+00,-737.50000E-03,-387.50000E-03,-178.75002E-03
-6.83800E-03,-925.00000E-03,-500.00000E-03,-625.00000E-03,-582.50002E-03
-6.78800E-03,+62.50000E-03,-575.00000E-03,-550.00000E-03,-116.25002E-03
-6.73800E-03,+1.61250000E+00,-812.50000E-03,-387.50000E-03,-188.75002E-03
-6.68800E-03,-1.00000000E+00,-887.50000E-03,-625.00000E-03,-613.75002E-03
-6.63800E-03,-475.00000E-03,-975.00000E-03,-550.00000E-03,-576.25002E-03
-6.58800E-03,+587.50000E-03,-425.00000E-03,-387.50000E-03,-36.25002E-03
-6.53800E-03,-1.31250000E+00,-262.50000E-03,-625.00000E-03,-363.75002E-03
-6.48800E-03,-1.01250000E+00,-425.00000E-03,-550.00000E-03,-792.50002E-03
-6.43800E-03,-137.50000E-03,-262.50000E-03,-387.50000E-03,+428.74998E-03
-6.38800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+1.06999998E+00
-6.33800E-03,-450.00000E-03,-500.00000E-03,-312.50000E-03,+551.24998E-03
-6.28800E-03,-612.50000E-03,-425.00000E-03,-387.50000E-03,+547.49998E-03
-6.23800E-03,-375.00000E-03,-262.50000E-03,-550.00000E-03,+1.25749998E+00
-6.18800E-03,-300.00000E-03,-500.00000E-03,-312.50000E-03,+1.15249998E+00
-6.13800E-03,-287.50000E-03,-500.00000E-03,-312.50000E-03,+488.74998E-03
-6.08800E-03,-925.00000E-03,-500.00000E-03,-312.50000E-03,+1.07124998E+00
-6.03800E-03,-612.50000E-03,-425.00000E-03,-312.50000E-03,+1.42749998E+00
-5.98800E-03,-375.00000E-03,-262.50000E-03,-312.50000E-03,+494.99998E-03
-5.93800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+587.49998E-03
-5.88800E-03,-375.00000E-03,-425.00000E-03,-312.50000E-03,+1.12124998E+00
-5.83800E-03,-300.00000E-03,-262.50000E-03,-312.50000E-03,+713.74998E-03
-5.78800E-03,-137.50000E-03,-500.00000E-03,-387.50000E-03,+197.49998E-03
-5.73800E-03,-450.00000E-03,-425.00000E-03,-625.00000E-03,+901.24998E-03
-5.68800E-03,-612.50000E-03,-262.50000E-03,-625.00000E-03,+1.06999998E+00
-5.63800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+114.99998E-03
-5.58800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+587.49998E-03
-5.53800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+986.24998E-03
-5.48800E-03,-612.50000E-03,-262.50000E-03,-625.00000E-03,+301.24998E-03
-5.43800E-03,-375.00000E-03,-425.00000E-03,-550.00000E-03,+267.49998E-03
-5.38800E-03,-375.00000E-03,-337.50000E-03,-312.50000E-03,+889.99998E-03
-5.33800E-03,-375.00000E-03,-737.50000E-03,-312.50000E-03,+786.24998E-03
-5.28800E-03,-375.00000E-03,-425.00000E-03,-387.50000E-03,+81.24998E-03
-5.23800E-03,-375.00000E-03,-262.50000E-03,-625.00000E-03,+713.74998E-03
-5.18800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+927.49998E-03
-5.13800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,+77.49998E-03
-5.08800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+401.24998E-03
-5.03800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+832.49998E-03
-4.98800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+468.74998E-03
-4.93800E-03,-537.50000E-03,-112.50000E-03,-625.00000E-03,+143.74998E-03
-4.88800E-03,-137.50000E-03,-25.00000E-03,-550.00000E-03,+798.74998E-03
-4.83800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+1.03124998E+00
-4.78800E-03,-612.50000E-03,-262.50000E-03,-625.00000E-03,+37.49998E-03
-4.73800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+469.99998E-03
-4.68800E-03,-375.00000E-03,-425.00000E-03,-625.00000E-03,+914.99998E-03
-4.63800E-03,-375.00000E-03,-262.50000E-03,-625.00000E-03,+293.74998E-03
-4.58800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+236.24998E-03
-4.53800E-03,-375.00000E-03,-425.00000E-03,-625.00000E-03,+888.74998E-03
-4.48800E-03,-375.00000E-03,-262.50000E-03,-550.00000E-03,+857.49998E-03
-4.43800E-03,-300.00000E-03,-500.00000E-03,-312.50000E-03,+66.24998E-03
-4.38800E-03,-137.50000E-03,-425.00000E-03,-387.50000E-03,+681.24998E-03
-4.33800E-03,-375.00000E-03,-262.50000E-03,-625.00000E-03,+989.99998E-03
-4.28800E-03,-450.00000E-03,-425.00000E-03,-625.00000E-03,+109.99998E-03
-4.23800E-03,-687.50000E-03,-262.50000E-03,-625.00000E-03,+368.74998E-03
-4.18800E-03,-687.50000E-03,-500.00000E-03,-550.00000E-03,+947.49998E-03
-4.13800E-03,-612.50000E-03,-500.00000E-03,-387.50000E-03,+682.49998E-03
-4.08800E-03,-450.00000E-03,-425.00000E-03,-625.00000E-03,+166.24998E-03
-4.03800E-03,-612.50000E-03,-262.50000E-03,-625.00000E-03,+899.99998E-03
-3.98800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+1.12624998E+00
-3.93800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+52.49998E-03
-3.88800E-03,-375.00000E-03,-500.00000E-03,-237.50000E-03,+554.99998E-03
-3.83800E-03,-375.00000E-03,-500.00000E-03,-150.00000E-03,+1.13874998E+00
-3.78800E-03,-300.00000E-03,-500.00000E-03,-550.00000E-03,+618.74998E-03
-3.73800E-03,-137.50000E-03,-500.00000E-03,-387.50000E-03,+249.99998E-03
-3.68800E-03,-300.00000E-03,-500.00000E-03,-550.00000E-03,+1.11249998E+00
-3.63800E-03,-137.50000E-03,-500.00000E-03,-312.50000E-03,+1.19749998E+00
-3.58800E-03,-375.00000E-03,-350.00000E-03,-312.50000E-03,+119.99998E-03
-3.53800E-03,-450.00000E-03,-25.00000E-03,-387.50000E-03,+851.24998E-03
-3.48800E-03,-612.50000E-03,-425.00000E-03,-550.00000E-03,+1.37749998E+00
-3.43800E-03,-300.00000E-03,-262.50000E-03,-312.50000E-03,+584.99998E-03
-3.38800E-03,-137.50000E-03,-500.00000E-03,-237.50000E-03,+421.24998E-03
-3.33800E-03,-300.00000E-03,-500.00000E-03,-150.00000E-03,+1.27874998E+00
-3.28800E-03,-137.50000E-03,-425.00000E-03,-550.00000E-03,+1.21249998E+00
-3.23800E-03,-375.00000E-03,-187.50000E-03,-387.50000E-03,+197.49998E-03
-3.18800E-03,-450.00000E-03,-262.50000E-03,-550.00000E-03,+976.24998E-03
-3.13800E-03,-687.50000E-03,-575.00000E-03,-312.50000E-03,+1.36749998E+00
-3.08800E-03,-612.50000E-03,-737.50000E-03,-387.50000E-03,+282.49998E-03
-3.03800E-03,-375.00000E-03,-425.00000E-03,-550.00000E-03,+538.74998E-03
-2.98800E-03,-450.00000E-03,-187.50000E-03,-387.50000E-03,+1.21499998E+00
-2.93800E-03,-612.50000E-03,-262.50000E-03,-550.00000E-03,+762.49998E-03
-2.88800E-03,-375.00000E-03,-425.00000E-03,-387.50000E-03,+148.74998E-03
-2.83800E-03,-450.00000E-03,-262.50000E-03,-625.00000E-03,+1.01749998E+00
-2.78800E-03,-537.50000E-03,-425.00000E-03,-700.00000E-03,+1.18999998E+00
-2.73800E-03,-137.50000E-03,-262.50000E-03,-787.50000E-03,+58.74998E-03
-2.68800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+657.49998E-03
-2.63800E-03,-612.50000E-03,-187.50000E-03,-550.00000E-03,+1.08749998E+00
-2.58800E-03,-300.00000E-03,-262.50000E-03,-312.50000E-03,+381.24998E-03
-2.53800E-03,-212.50000E-03,-500.00000E-03,-387.50000E-03,+227.49998E-03
-2.48800E-03,-612.50000E-03,-500.00000E-03,-625.00000E-03,+958.74998E-03
-2.43800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+936.24998E-03
-2.38800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+104.99998E-03
-2.33800E-03,-612.50000E-03,-262.50000E-03,-550.00000E-03,+736.24998E-03
-2.28800E-03,-300.00000E-03,-500.00000E-03,-387.50000E-03,+991.24998E-03
-2.23800E-03,-137.50000E-03,-500.00000E-03,-625.00000E-03,+46.24998E-03
-2.18800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+392.49998E-03
-2.13800E-03,-450.00000E-03,-500.00000E-03,-312.50000E-03,+932.49998E-03
-2.08800E-03,-612.50000E-03,-500.00000E-03,-312.50000E-03,+627.49998E-03
-2.03800E-03,-300.00000E-03,-425.00000E-03,-312.50000E-03,+119.99998E-03
-1.98800E-03,-62.50000E-03,-262.50000E-03,-312.50000E-03,+791.24998E-03
-1.93800E-03,-137.50000E-03,-500.00000E-03,-312.50000E-03,+1.00749998E+00
-1.88800E-03,-450.00000E-03,-425.00000E-03,-387.50000E-03,+52.49998E-03
-1.83800E-03,-612.50000E-03,-187.50000E-03,-625.00000E-03,+517.49998E-03
-1.78800E-03,-300.00000E-03,-187.50000E-03,-625.00000E-03,+914.99998E-03
-1.73800E-03,-137.50000E-03,-187.50000E-03,-550.00000E-03,+278.74998E-03
-1.68800E-03,-375.00000E-03,-337.50000E-03,-387.50000E-03,+166.24998E-03
-1.63800E-03,-375.00000E-03,-737.50000E-03,-550.00000E-03,+847.49998E-03
-1.58800E-03,-375.00000E-03,-500.00000E-03,-237.50000E-03,+959.99998E-03
-1.53800E-03,-375.00000E-03,-500.00000E-03,-75.00000E-03,+82.49998E-03
-1.48800E-03,-450.00000E-03,-425.00000E-03,-312.50000E-03,+634.99998E-03
-1.43800E-03,-612.50000E-03,-262.50000E-03,-387.50000E-03,+926.24998E-03
-1.38800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+133.74998E-03
-1.33800E-03,-375.00000E-03,-500.00000E-03,-462.50000E-03,+361.24998E-03
-1.28800E-03,-375.00000E-03,-500.00000E-03,-787.50000E-03,+946.24998E-03
-1.23800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,+746.24998E-03
-1.18800E-03,-450.00000E-03,-500.00000E-03,-625.00000E-03,+112.49998E-03
-1.13800E-03,-612.50000E-03,-575.00000E-03,-625.00000E-03,+759.99998E-03
-1.08800E-03,-375.00000E-03,-737.50000E-03,-625.00000E-03,+1.03624998E+00
-1.03800E-03,-450.00000E-03,-500.00000E-03,-550.00000E-03,+203.74998E-03
-988.00E-06,-612.50000E-03,-575.00000E-03,-312.50000E-03,+469.99998E-03
-938.00E-06,-300.00000E-03,-737.50000E-03,-387.50000E-03,+1.01999998E+00
-888.00E-06,-137.50000E-03,-500.00000E-03,-550.00000E-03,+611.24998E-03
-838.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+181.24998E-03
-788.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+962.49998E-03
-738.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+1.25624998E+00
-688.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+351.24998E-03
-638.00E-06,-375.00000E-03,-575.00000E-03,-237.50000E-03,+703.74998E-03
-588.00E-06,-375.00000E-03,-737.50000E-03,-75.00000E-03,+1.21874998E+00
-538.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+646.24998E-03
-488.00E-06,-450.00000E-03,-500.00000E-03,-312.50000E-03,+539.99998E-03
-438.00E-06,-612.50000E-03,-500.00000E-03,-312.50000E-03,+1.28624998E+00
-388.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+1.36374998E+00
-338.00E-06,-375.00000E-03,-500.00000E-03,-312.50000E-03,+646.24998E-03
-288.00E-06,-450.00000E-03,-500.00000E-03,-312.50000E-03,+1.14874998E+00
-238.00E-06,-612.50000E-03,-500.00000E-03,-387.50000E-03,+1.64249998E+00
-188.00E-06,-375.00000E-03,-500.00000E-03,-550.00000E-03,+994.99998E-03
-138.00E-06,-375.00000E-03,-500.00000E-03,-387.50000E-03,+1.08749998E+00
-88.00E-06,-375.00000E-03,-425.00000E-03,-550.00000E-03,+1.71124998E+00
-38.00E-06,+600.00000E-03,-187.50000E-03,-387.50000E-03,+1.59624998E+00
+12.00E-06,+3.46250000E+00,-262.50000E-03,-550.00000E-03,+698.74998E-03
+62.00E-06,+2.52500000E+00,-500.00000E-03,-387.50000E-03,-30.00002E-03
+112.00E-06,+1.13750000E+00,-425.00000E-03,-625.00000E-03,-141.25002E-03
+162.00E-06,-25.00000E-03,-187.50000E-03,-625.00000E-03,-441.25002E-03
+212.00E-06,+3.06250000E+00,-262.50000E-03,-550.00000E-03,-37.50002E-03
+262.00E-06,+2.01250000E+00,-500.00000E-03,-312.50000E-03,-157.50002E-03
+312.00E-06,-1.23750000E+00,-500.00000E-03,-387.50000E-03,-500.00002E-03
+362.00E-06,+125.00000E-03,-500.00000E-03,-550.00000E-03,-298.75002E-03
+412.00E-06,+2.56250000E+00,-425.00000E-03,-312.50000E-03,-60.00002E-03
+462.00E-06,-1.07500000E+00,-262.50000E-03,-387.50000E-03,-221.25002E-03
+512.00E-06,-37.50000E-03,-500.00000E-03,-625.00000E-03,-401.25002E-03
+562.00E-06,+4.07500000E+00,-500.00000E-03,-625.00000E-03,-68.75002E-03
+612.00E-06,+2.96250000E+00,-500.00000E-03,-625.00000E-03,-151.25002E-03
+662.00E-06,+187.50000E-03,-425.00000E-03,-550.00000E-03,-315.00002E-03
+712.00E-06,+4.86250000E+00,-187.50000E-03,-387.50000E-03,-13.75002E-03
+762.00E-06,+3.35000000E+00,-262.50000E-03,-625.00000E-03,-75.00002E-03
+812.00E-06,+287.50000E-03,-500.00000E-03,-625.00000E-03,-163.75002E-03
+862.00E-06,+3.82500000E+00,-500.00000E-03,-625.00000E-03,-53.75002E-03
+912.00E-06,+5.32500000E+00,-500.00000E-03,-625.00000E-03,+1.24998E-03
+962.00E-06,+3.98750000E+00,-500.00000E-03,-550.00000E-03,-20.00002E-03
+1.01200E-03,+650.00000E-03,-425.00000E-03,-387.50000E-03,-132.50002E-03
+1.06200E-03,+5.95000000E+00,-262.50000E-03,-550.00000E-03,-45.00002E-03
+1.11200E-03,+4.46250000E+00,-425.00000E-03,-312.50000E-03,-106.25002E-03
+1.16200E-03,+1.10000000E+00,-187.50000E-03,-312.50000E-03,-172.50002E-03
+1.21200E-03,+7.45000000E+00,-187.50000E-03,-312.50000E-03,-6.25002E-03
+1.26200E-03,+4.70000000E+00,-262.50000E-03,-312.50000E-03,-28.75002E-03
+1.31200E-03,+200.00000E-03,-425.00000E-03,-387.50000E-03,-85.00002E-03
+1.36200E-03,+4.67500000E+00,-187.50000E-03,-625.00000E-03,-45.00002E-03
+1.41200E-03,+6.88750000E+00,-187.50000E-03,-550.00000E-03,-68.75002E-03
+1.46200E-03,+5.17500000E+00,-262.50000E-03,-312.50000E-03,-61.25002E-03
+1.51200E-03,+1.10000000E+00,-425.00000E-03,-387.50000E-03,-37.50002E-03
+1.56200E-03,+7.75000000E+00,-262.50000E-03,-625.00000E-03,-37.50002E-03
+1.61200E-03,+5.65000000E+00,-500.00000E-03,-550.00000E-03,-45.00002E-03
+1.66200E-03,+500.00000E-03,-500.00000E-03,-312.50000E-03,-68.75002E-03
+1.71200E-03,+6.00000000E+00,-500.00000E-03,-312.50000E-03,-68.75002E-03
+1.76200E-03,+8.37500000E+00,-500.00000E-03,-387.50000E-03,-53.75002E-03
+1.81200E-03,+8.15000000E+00,-575.00000E-03,-625.00000E-03,-13.75002E-03
+1.86200E-03,+7.73750000E+00,-737.50000E-03,-625.00000E-03,-30.00002E-03
+1.91200E-03,+8.68750000E+00,-425.00000E-03,-625.00000E-03,-21.25002E-03
+1.96200E-03,+6.66250000E+00,-262.50000E-03,-625.00000E-03,-83.75002E-03
+2.01200E-03,+1.82500000E+00,-425.00000E-03,-625.00000E-03,-101.25002E-03
+2.06200E-03,+7.41250000E+00,-262.50000E-03,-550.00000E-03,-6.25002E-03
+2.11200E-03,+7.81250000E+00,-500.00000E-03,-387.50000E-03,-13.75002E-03
+2.16200E-03,+3.58750000E+00,-500.00000E-03,-550.00000E-03,-37.50002E-03
+2.21200E-03,+6.22500000E+00,-500.00000E-03,-387.50000E-03,-45.00002E-03
+2.26200E-03,+9.46250000E+00,-500.00000E-03,-625.00000E-03,-68.75002E-03
+2.31200E-03,+7.91250000E+00,-425.00000E-03,-550.00000E-03,-53.75002E-03
+2.36200E-03,+3.45000000E+00,-262.50000E-03,-387.50000E-03,-6.25002E-03
+2.41200E-03,+9.85000000E+00,-575.00000E-03,-625.00000E-03,-6.25002E-03
+2.46200E-03,+8.68750000E+00,-737.50000E-03,-625.00000E-03,-13.75002E-03
+2.51200E-03,+4.17500000E+00,-500.00000E-03,-550.00000E-03,-45.00002E-03
+2.56200E-03,+9.13750000E+00,-500.00000E-03,-312.50000E-03,-61.25002E-03
+2.61200E-03,+10.63750000E+00,-425.00000E-03,-312.50000E-03,-22.50002E-03
+2.66200E-03,+8.77500000E+00,-262.50000E-03,-312.50000E-03,+9.99998E-03
